Id,name,p1,p2,p3,c1,c2,c3,e1,e2,e3,p4,C4,seed,pool,rtype,round,rival,bye,IMG
19145591,TND,TND Tristan,TND Nánò,Daniel2k44,United Kingdom,Netherlands,United Kingdom,Tristan . .,Nánò,Daniel3k44,,,555,A22,Loser Bracket,Losers Round 4,The Dinosaur Witch Cult,TRUE,https://images.start.gg/images/team/2587200/image-e74fa0ea710d2b5ccced3cb72eebc8ff.png?ehk=7ccwlUzMWXPy32OxC76CskhpQthPdXYPdLs%2FeVvStt0%3D&ehkOptimized=JIErJtTXf76r4WT%2BDOghh%2BJ%2BrK%2BvDy05m34bbCWQ8jg%3D
19154353,The Dutchies,Frost,K44SM4N,dark. bozo,Netherlands,Netherlands,Netherlands,kjellgames11,K44SM4N,dark. bozo,,,556,A21,Loser Bracket,Losers Round 4,Dirty Dugs,TRUE,
19156202,SEAL FLY TEAM,Willy,ByMarkus99,Mark topuria,Spain,Spain,Italy,Willy19_,ByMarkus99,too much ego.,,,557,A20,Loser Bracket,Losers Round 4,Team Matrix,TRUE,
19157671,Too Manny Man,Magic,Purple,EthanL5286,United Kingdom,United Kingdom,,MagicMoo.,RefinedCat457,Ethan2902,,,558,A19,Loser Bracket,Losers Round 1,SX EAGLES,TRUE,https://images.start.gg/images/team/2396833/image-996651c413ef7bfe3615069d6fedd846.png?ehk=S17KjsM3q8d3YEaRtCScdk2K917qs4IfqEXdUvo7NXA%3D&ehkOptimized=mSTVDOLLcrXG07LTFMZeLj0g2tVZ3r4M1NRi%2FJVhhQU%3D
18881266,3DG Atair,Merfury,GKN,kyza73,Germany,Germany,Germany,Merfury_Twitch,Gamerkili44,kyza73,,,559,A18,Loser Bracket,Losers Round 5,Overlooked Eternity,TRUE,https://images.start.gg/images/team/2487645/image-7b793f689eb23e91e270803d4cd577c2.png?ehk=s7%2FEnQ%2Bp2gmbwjsPHzVFpvMjokm3BAIUVSFcagY5tf0%3D&ehkOptimized=o3NRyHKPbVBnuGxKSLXAfUeoSOMj55%2Fn9tQF98oBgZ0%3D
19159747,ULTRAS SIGMAS,freezsigma123,Alda,Skibidi laky,Czech Republic,Czech Republic,Antarctica,µfreez,aldx-,lakyμ,,,560,A17,Loser Bracket,Losers Round 5,TVB,TRUE,
19160784,3 sigmas and mmyqk,Inspire.ッ,ツWxvvy,mmyqk,Sweden,Netherlands,Portugal,Aleqxz,Washed Wxvvy,mmyqk,,,561,A16,Loser Bracket,Losers Round 3,Team RSD,TRUE,
19115007,Absolutely brilliant,Vult,pre-flip_patrick,,United Kingdom,United Kingdom,,TTV Slaps Goons,pre-flip_patrick,,,,562,A15,Loser Bracket,Losers Round 3,Ultimate Winner,TRUE,https://images.start.gg/images/team/2583530/image-1112dabe85b30715016b46b965a988fb.jpg?ehk=ANP%2BgMctZ%2FIuWSg6dCnsmqFrqDuz8wCvLR7yhQ3XTwE%3D&ehkOptimized=9Iqeh2eF5wYzIa4PMLNz9v1c5cqX1hWfWn5%2BQw9Kf7I%3D
19126335,Unregimented,moirxi,Retxed,3dv1n.,United Kingdom,United Kingdom,United Kingdom,møirxi,RetxedUK,3dv1n.,,,563,A14,Loser Bracket,Losers Round 4,Techy Techers,TRUE,
19157044,MYTeam,Yomaxe_,max-060498,NISKIZ,France,France,France,Yomaxe,max-060498,N-I-S-K-I-Z,,,564,A13,Loser Bracket,Losers Round 2,bismillah,TRUE,
19149311,Scr Saku,Mechy Microwave,Sepriec,Sxnic_rl,United Kingdom,Sweden,Germany,terry no mechs,sepriec,Sxnic_rl,,,565,A12,Loser Bracket,Losers Round 3,Finding Nemo,TRUE,
19154917,KokaTeam,scrr. ツ,Capicien,Chvi821,Spain,Spain,Spain,scrr. ツ,CapiRL,Chavi821,,,566,B3,Loser Bracket,Losers Round 4,OGC FC,TRUE,
19094313,Team OGA,Gogoplexx,Anthyx,ᴼm4Ξvil_zzí,Norway,Spain,Norway,Gogoplexx,Antoñico.,ᴼm4Ξvil_zzí,,,567,A10,Loser Bracket,Losers Round 4,B-one Blue Lock Project,TRUE,
18753632,Team Vypra,Ryd,reavers,,,France,,rydrll,tiktok reavers,,,,568,A9,Loser Bracket,Losers Round 4,Nowzu,TRUE,https://images.start.gg/images/team/2496832/image-794422fa014f60269cd5790c579f852c.jpg?ehk=HTAW19YsRcD7Ck7lMp%2BMXbml2x8H6qO4m34T5EElS8Y%3D&ehkOptimized=t42MNL9V2A5Q%2BDm3MEx0EYNBJaZSkp22texfUp8whAs%3D
18994862,FLARE ESPORTS,GMX.07,ARN.,Ch0wsyy,Spain,Spain,Spain,Flare_GMX.07,Ch0wsyy hijito,Ch0wsyy,,,569,A8,Loser Bracket,Losers Round 2,ExZo,TRUE,
19156887,GLAS5 ESPORT [RL],SplashyBlashy,G5 µµµµµµµµµµµµµµµx,Schmocky23,,,Germany,SplashyCrashy,µµµµµµµµµµµµµµµx,Schmocky23,,,570,A7,Loser Bracket,Losers Round 4,Les Brozzers,TRUE,https://images.start.gg/images/team/2575572/image-e1d951756031b49e36d64985becf487a.png?ehk=9bgqOp8bqdRi8g213O3PsBXTELfhliGV0bhhk1tEnPU%3D&ehkOptimized=YjI5uxPa6v9HiDFXv26pU0z8srZBEQseK2fhs4cqmbM%3D
19156021,GHB,Grivoir,Bashkiim,Hooksander,France,France,France,Grivoir.,bashkiim,Hooksander,,,571,A6,Loser Bracket,Losers Round 4,Scald Navy,TRUE,https://images.start.gg/images/team/2588947/image-382af090ab1f7e8b8d2334fd8c56a199.png?ehk=kfh%2BiBOzE5vtJppxzH70k7bZDysrgs%2BRlfyO0dY3%2BZE%3D&ehkOptimized=y1t810M1AeT9447Zz2ZWAqlR0hmRcfHYdE5XbSdU8Uw%3D
19155796,UwU RawR,Fawkze,Tydeey,Drxtetz,United Kingdom,United Kingdom,United Kingdom,Fawkze peakage,Tydeey,Drxtetz,,,572,A5,Loser Bracket,Losers Round 6,Clint Bogford,TRUE,
19144169,How did we get here?,lior050,yuval,Rozy,Israel,Israel,Israel,lior050,KuramKuu OwO,Rozy_x1,,,573,A4,Loser Bracket,Losers Round 3,ZFM,TRUE,https://images.start.gg/images/team/2531495/image-5e1940e84408f5e6210108f5e61d41e4.png?ehk=qtq1rCHqfKmXsEZBHzWAquGRdOc%2BJqSNxmYGRXOfSjs%3D&ehkOptimized=GMfkHxrYnHIUtyf0NOrcb09C8imN5d6c9SPcomelpPg%3D
19087856,Pray4RL,Canaard,Karma.,Enva,France,,France,Canaaard,Karma7.,ENVA.,,,574,A3,Loser Bracket,Losers Round 3,Ca va péter,TRUE,
19154225,AVJ,VenomZ,Jaydonrachi,Aziaq.,Germany,,United Kingdom,JΛMΞS ツ,Jaydonrachi,Aziaq.,,,575,A2,Loser Bracket,Losers Round 3,Louis Hill Fanboys,TRUE,
18995767,WiLD Multigaming,shadix~,Pyr0MarK.,arkadia.,Hungary,Hungary,Hungary,shadiix.,Pyr0MarK,zettai_Maya09,,,576,A1,Loser Bracket,Losers Round 4,Spheal Team Six,TRUE,
19160859,ODL Esports,SiemRL,DarknesSnorlax,mst877,Netherlands,Netherlands,Netherlands,SiemRLEU,DarknesSnorlax,aB3Zy,,,577,A1,Loser Bracket,Losers Round 5,BYOD,TRUE,https://images.start.gg/images/team/2221854/image-3922de81ff9350ca5a25ab1c2b78937f.png?ehk=WVAzwecYUznOyXrzxLtj5ISPDs40pOZwWwEtJA6BwRQ%3D&ehkOptimized=PqYPWaucE0axXRklu31BYhNV0Zy3cnBSy14UiMTlMEI%3D
19154277,deez nuts,jixoஓ,QUWOIC,icetea rizzler.,France,France,France,jixoж.,QUWOIC,icetea ๑,,,578,A2,Loser Bracket,Losers Round 3,Fennex Esport,TRUE,
19123624,POV,pixelz,NeuTryX,koyz,Spain,Spain,Spain,pixelz .,NeuTryX,11 koyz,,,579,A3,Loser Bracket,Losers Round 2,Super Sonic Diamond,TRUE,https://images.start.gg/images/team/2581759/image-6947690e55dab08a74b9674f8b99dbc7.png?ehk=ufmT4HzG%2F4y7Nrhw7g0Z5ZYbSWXVcYI5B3vXdAYjyL0%3D&ehkOptimized=9ejdCduKnXYA%2FzI0k%2BAnyZXTPG9NFypHbQOHjZQ1Ecg%3D
19013826,JVF Esport,APSECKTEE.,JVF,Zayen.,France,France,Portugal,APSECKTEE.,Slaizzx.,03 Zayen.,,,580,A4,Loser Bracket,Losers Round 3,AZR,TRUE,https://images.start.gg/images/team/2490697/image-2e3fa980dad5559e607c75e6793097cc.png?ehk=M%2BxRXbUmrP%2Bb2SXUhqklcrZhZPP7j2RT5hnVCrS2isk%3D&ehkOptimized=D1Qgpgkl5aD%2FBhQ2Eu8aeQkvMxcE3UUzCtXFNpTJngw%3D
19162000,bruzdy,lvki,michos,makus,,Poland,Poland,lvkirl.,Michxs.,makusrl,,,581,B4,Loser Bracket,Losers Round 2,MPS,TRUE,https://images.start.gg/images/team/2590283/image-4226b6638b80a80f37975da44eb0e974.jpg?ehk=cshXRshvJUtNRJvXNkqRCBw6HjUxU9D0cycMvsdw6Wg%3D&ehkOptimized=ails%2FxuuZ%2Fl6XxIWpEy2n0WUWUZlzW9Z%2FaKrL9OOKHg%3D
19156098,Cigans,kosmo,killeerrh,N1x,Netherlands,,Croatia,Kosmo ɥ,Volgyhid,n1xyzz,,,582,A6,Loser Bracket,Losers Round 4,Team 4ever,TRUE,
19104857,BEOWULF,AzUrOs__,El-_-PotO994,HastroGame,France,France,Belgium,R4KAMII,El-_-PotO994,hastro_.,,,583,A7,Loser Bracket,Losers Round 3,Team Anaconda,TRUE,
19153220,MiaUU00WWWWMiawww,Zize,Annyld,Herbert,France,France,France,TTV.le_zize,ArrachezVouss,HERBERT_.,,,584,A8,Loser Bracket,Losers Round 4,Prime Yaya sanogo (22),TRUE,
19134445,1000%,platoon-peaky464,Terrabase,jhdr,United Kingdom,United Kingdom,Spain,platoon-peaky464,tewa_.,jhdr_.,,,585,A9,Loser Bracket,Losers Round 3,Geen Half Werk Leveren,TRUE,
18921179,11,Z,xKhaLiDxz1,BADER99,Saudi Arabia,Saudi Arabia,Saudi Arabia,w9loo_rl,Khaledkmq,yasserD507,,,586,A10,Loser Bracket,Losers Round 2,Aces Esport 2,TRUE,
19153427,Chipmunks,Quix,devonµ,Melior,Germany,Germany,Germany,بن عجاجツツ,devonµ,Eddard Stark .,,,587,A11,Loser Bracket,Losers Round 2,Gasolina,TRUE,https://images.start.gg/images/team/2495543/image-f6d717d9f9e9b3c56afc946701d4978b.png?ehk=K84npYhupjGlT0waMUKRHnw%2FhFLOA7WuInvzMoWxT9U%3D&ehkOptimized=Uc0Cqpc0eJscb8yJrMebw%2BVURQHHjmTR7%2BmdM12%2FpSA%3D
19032921,Quantum,QLF_bouguisse94,Pulse_Mehdi-_-,Mirouthecrack,France,France,France,QLF_bouguisse94,mmehdidz38,Mirouthecrack,,,588,A12,Loser Bracket,Losers Round 3,Synergy Prospects,TRUE,https://images.start.gg/images/team/2228897/image-691f31ce213806a6ba59c4e116ff1476.jpg?ehk=gHjWYgn%2BZy6w0BG%2B5Rjw%2BHuvgdKHXgelQWjCn46I2gk%3D&ehkOptimized=6qUE5dfZFkiaBKU8piB6Mv6yazLzdSSH0TFG%2F6Z6pms%3D
18995057,LTF,Newi,Yuro444,ByBy92i,France,France,France,Washed Newi,Skibidi YR.,ByBィツ,,,589,A13,Loser Bracket,Losers Round 2,Gentlefakes,TRUE,
18863642,ChoupoGoating,KyrillvV02,ThatJasperTho,Remau777,Netherlands,Netherlands,Netherlands,KyrillvV,ThatJasperTho,Stremco1405,,,590,A14,Loser Bracket,Losers Round 2,MXA,TRUE,
19161484,Team Velocity,Fabxzn,Echo.,Nastyrl,Sweden,Norway,United Kingdom,Fabxzn,Echⲟ.,nastyrl_,,,591,A15,Loser Bracket,Losers Round 4,Team Equestria,TRUE,https://images.start.gg/images/team/2259492/image-99e72ac0349345021a2a017faacb9af2.jpg?ehk=KcArMidBCdEQAUQ%2B3qfsUJYNPHiMU1e%2FfNDafuCvUGM%3D&ehkOptimized=FuaVh2dYLiFCRmOlQ5CYWjdyz8%2FkEjfFmTzFeoJn5FU%3D
19161331,Parallax Frostbite,Falem,atejii.,Thebull,United Kingdom,Slovakia,Sweden,Falem Missalot.,atejii.,Thebull.tv,,,592,A16,Loser Bracket,Losers Round 3,AWANTURA,TRUE,https://images.start.gg/images/team/2504920/image-90c089e42addd5e94a7d282100197a50.png?ehk=C4rLHXhjPHlE5lvmh8bLtHiDQBgpWU0h3YXkzTSh2eI%3D&ehkOptimized=jk2Jyf%2FK%2BxLoRiEIIvT4fjcxoF7Z%2FJuhlBZZ5euICbw%3D
18780365,Triple Galactica,m4r.24,BrunoGarchi,Lezzy,Spain,,Spain,M4r.24,bruno.garchi,LEZZYCHIMAEV,,,593,A17,Loser Bracket,Losers Round 4,2k25,TRUE,
19160842,Team Spanga,mirOe,Alexx93,Furia P4ND4,France,France,France,mίrOe,Spg_Alex,Furia P4ND4,,,594,A18,Loser Bracket,Losers Round 2,LE QG,TRUE,
19154167,Team sky,Domiin.,bafteq,Książek,Poland,Poland,Poland,Domiin.,rawrrrღ,ɢᴏᴀᴛ książek,,,595,A19,Loser Bracket,Losers Round 3,pog frog,TRUE,
19125320,NoNeedName,Ay mi.,kinenga,wars.µ,France,France,France,Ay mi.,Kinenga,wars.µ,,,596,A20,Loser Bracket,Losers Round 5,Critical scran,TRUE,
18995522,Synx Esports,jayyyzolo,mistiicc.,Tzeus drinks tea,United Kingdom,Sweden,United Kingdom,nexxuss.,mistiicc.,Tzeus drinks tea,,,597,A21,Loser Bracket,Losers Round 2,Exility,TRUE,https://images.start.gg/images/team/2293206/image-dec3ff320660514b68d74ca8b932ccf8.png?ehk=vILfeIAW%2BLrcMPqxujpJ5nqoLLIyu1osjQmhXI6fzyY%3D&ehkOptimized=y5R3CNb%2B6crW%2BCgjI8xmROcPkWNEjaJ%2FQbo7cEbTdDU%3D
19143655,Team Console Commanders,Jph_rl,L. Pixel,momo_rl1431,Germany,Germany,Germany,Jph_rl,L. Pixel,momo.rll,,,598,A22,Loser Bracket,Losers Round 5,Seniors,TRUE,https://images.start.gg/images/team/2526975/image-8928bcb0dd102d817b25db6cb1fc7650.jpg?ehk=pU9MGW%2BThEaPqgpbhBqK05v6oIqeCOo15VyLHRmb03k%3D&ehkOptimized=m5k1lFwvoXRJVstysBgtiNPxRgKXcpkbQaOo88g5OCE%3D
19155621,MST,xGQsx,denzel.,Splash,United Kingdom,Netherlands,United Kingdom,menthoxx,denrl18,BigBeefyNumber4,,,599,A23,Loser Bracket,Losers Round 3,CAPTN GANG,TRUE,
19161122,L.E.D.,Lasselolツ,EmreeLAAAAANNN,DxTro.,Germany,Netherlands,Germany,lasselolツ,EmreeLAAAAANNN,DxTro.,,,600,A24,Loser Bracket,Losers Round 3,Dark Horse ^^,TRUE,
18782258,CF Rocketeers,ZappelGurke,Shadow-_-Knight,Schneemil_SG,Germany,Germany,Germany,ZappelGurke99,Shadow-_-Knight共,Schneemil_SG,,,601,A25,Loser Bracket,Losers Round 4,J-S-L,TRUE,https://images.start.gg/images/team/2379765/image-79a8944661204598dab50444962403b4.png?ehk=7Z4uUS%2BfhclbxCN1boeiSq%2FXX3hnkG1pd9%2Be9iQFMVc%3D&ehkOptimized=ijOImuJTpp47zv7xm9ttIjWcAwqm%2BpgrgIi56kj%2F93U%3D
19133507,Dortmund Esports,Aquehhh,Northic,Crimmsal.,Germany,Germany,Germany,Aquehhh,Northic.,Crimmsal.,,,602,A26,Loser Bracket,Losers Round 5,Kryptonite Esports,TRUE,
19160226,Last Second Buff,Samsdaddd,RoMaX,Lx,France,France,Belgium,ಭ Samsdadddd,Ro.M.aX,Lx.KK,,,603,A27,Loser Bracket,Losers Round 3,Power Guido,TRUE,
18804567,TEAM SURGE,Chras!,Ceh0s,Zead,France,France,France,Chras. µ,CehØs,Zh7µ,,,604,A28,Loser Bracket,Losers Round 3,C4Y,TRUE,https://images.start.gg/images/team/2495984/image-8476a8a89fec9837158170a51b2ebdec.jpg?ehk=acHDUK587C%2Fh6fj6XMd%2FwmH06XX6fe%2BLUw0Q0787eRs%3D&ehkOptimized=GPbd6lWhNXku7LzOj%2BgsOkExFEimHEQGjexS9oH7sbg%3D
18851355,Trakamatraka,Kael,Juanluu JR,Skyrazor,Spain,Spain,Spain,KaelThx,Juanlu00,Skyrazor_9,,,605,A29,Loser Bracket,Losers Round 2,Pro Paul Gamers,TRUE,https://images.start.gg/images/team/2215054/image-d80b47fb68612183c966a3c4e72180c4.png?ehk=qP9dOU1FR5bte3RT287ErbDCwLiJHJ5g3H4cHY%2BuLIg%3D&ehkOptimized=X4ugKtI%2FrDG9bRmNJVKyrvX3wASE4L8lRIZjy1QKuMo%3D
19162314,Glowing Dragons,Flakey_02,meez.,AliasElias,Germany,Germany,Germany,Flakey_02,meeez.,UrRotationsArBad,,,606,A30,Loser Bracket,Losers Round 2,Catania Esports,TRUE,https://images.start.gg/images/team/2313504/image-c6544da394e92ff3c8fe8578bd3d49ba.jpg?ehk=DsT%2F41zU%2FczbHvverZf0kw7FZZkMEUP14qP6TajOGFg%3D&ehkOptimized=dzG2bnNkp5%2F%2B9v1UFZY8Cf8%2BahvnetGszsQbgpi8Mus%3D
18998963,Centinelas del Umbral,Zoramn,ErGabronasoo,Sylvanas_wrw,Spain,Spain,Spain,Zoramn,ErGabronasoo,Sylvanas_wr1,,,607,A31,Loser Bracket,Losers Round 4,MCR Esports,TRUE,
19160580,Eclipse ISO,qira,Superzwerg,Lyyvox,Germany,,Germany,LukasLustmann,Superzwerg.,Lyyvox,,,608,A32,Loser Bracket,Losers Round 4,Icare Esport Hadès,TRUE,https://images.start.gg/images/team/2452777/image-3f7091bda5edd81c6ebced1a52fb4284.png?ehk=FRbb%2BEY%2F538%2FBdD25GrFFytfU65hC5tdczEThvlyKUQ%3D&ehkOptimized=izyEQcgA4NrBJvk0kZu0vwFNbRlYFLD0DhUv%2BFCKj60%3D
19104002,SDG,Skeatle,Gridi.,Kixss,,France,Belgium,Skeatles44,Gridi- CCH,D4rK09_,,,609,A32,Loser Bracket,Losers Round 3,Eclipse ISO,TRUE,https://images.start.gg/images/team/2582515/image-7fa046c57dbce83e26a695fc091a9640.png?ehk=lXttJGIMIrNvRNuS6FziInfC9ZZuEp33mKN3k556DgY%3D&ehkOptimized=meWA0vSgOL%2FSTZ9y1qY4jR35vd4MlRP%2Fne1tF1YJsxk%3D
19154288,Rebirth E_sport,Zeyvix17,Nono8813,Smah-Lee,France,France,Belgium,Zeyvix17,MTX Nono_,Obenz.,,,610,A31,Loser Bracket,Losers Round 2,TX E-sport-1,TRUE,https://images.start.gg/images/team/2588526/image-0f17ce305cc903d37b8666fa6f93f2be.png?ehk=QeL8YFRTdB12YovXvMFCfrqkkCobdK%2F6olcP9RqOZtE%3D&ehkOptimized=%2Fje0gv4BFdeg7jcVSsKYdna%2FdOFP%2Fa0OyLTeQ%2BZFppc%3D
19159636,German Potatoes,Fxlyx,CrunchyChicken20,Trothaa,Germany,Germany,Germany,Fxlyx,CrunchyChicken20,Trothaa.,,,611,A30,Loser Bracket,Losers Round 4,Velocity Vanguards,TRUE,
19183239,Haymaker ftw,trq rl,Treswr,Camarasapro10,Germany,United Kingdom,Spain,ǃtriqqer,Treswr AA,Charly Flowシ,,,612,A29,Loser Bracket,Losers Round 5,hacienda,TRUE,https://images.start.gg/images/team/2340559/image-7797576a67bc8fed913ab654c29b63c7.jpg?ehk=Rfv1VfXp05pEEaHt0aIVxgOKun8mL7x%2FzBaPVNmh%2F20%3D&ehkOptimized=npxg2vehIvOiEtGWIUdy2Ux%2Bgdbsvyx1kasZYftV%2BB0%3D
19161921,Bov Bandits,vnkf,Zqrlk,Jeffreybungle,United Kingdom,United Kingdom,United Kingdom,vnkf.,Zqrlk,Jeffreybungle,,,613,A28,Loser Bracket,Losers Round 3,Team Phantom,TRUE,
19161078,PTA,PG_Bossko,Tapdur_HH,N0LDAN,,Germany,France,PG_Bossko,Tapdur_HH,N0LDAN,,,614,A27,Loser Bracket,Losers Round 3,Blackjonju,TRUE,
19122318,No al racismo!,Basil,imFFrosty,puzzong.,,Italy,Italy,basilRLL.,imFFrosty,puzzong.,,,615,A26,Loser Bracket,Losers Round 3,Les croustis,TRUE,
19161442,PerfectL Esports,Qby_L,BERES,AszaBeng,Poland,Poland,Poland,Qby_L,Bereś,AszaBeng,,,616,A25,Loser Bracket,Losers Round 2,VENEZ MANGER CHEZ CORLEONE,TRUE,
19094861,SNH,Hyksos.,Nauvyx,Sydy,France,France,France,Hyksos_,Nauvyx,Sdwzx.,,,617,A24,Loser Bracket,Losers Round 3,Team Visionary,TRUE,
19116191,Gf Supra League,1tersport,meww,valga.,France,France,France,Nefy 1tersport,Mewrll,valga.,,,618,A23,Loser Bracket,Losers Round 3,Yamal,TRUE,
19089863,S2P,Kirito,Sergei,Mirandos,France,France,France,Kirito2MainRl,CrookedKiwi162,Mirandos_,,,619,A22,Loser Bracket,Losers Round 2,Team Savvy,TRUE,https://images.start.gg/images/team/2232824/image-7d72a14922f9e94861b39cc57b95edc6.png?ehk=k%2FQRL5cm%2B7OTwStpA7oQBTJtbi7c%2Fu9TFUw4RS9uS4U%3D&ehkOptimized=csHSgsnrZxLk6cRbCgD1R4EL9dPNtu5rLM2PqYJP6%2Bc%3D
19010060,Vinicius balon de playa,Naadie,Noctvm,Saivan,,Germany,Bulgaria,Naadie.,NoctvmGL,Saaivan21,,,620,A21,Loser Bracket,Losers Round 4,Zampadas Visaac FC,TRUE,
18848274,Wielrennersoep,Limitless_.,jens.-,ohsojens,Netherlands,Netherlands,Netherlands,Limitless_.,jens.-,ohsojens,,,621,A20,Loser Bracket,Losers Round 3,Ultra instinct,TRUE,
19105822,Moonlab Gaming Stellar,PanaFachero-_-,khissinho!,nZethh,Spain,Spain,Spain,PanaFachero-_-,KhissyMuffinz.,nZethh,,,622,A19,Loser Bracket,Losers Round 3,Vicious Prime,TRUE,
19155947,RKR,rnzo.,Rean.,Kwakzii,France,Belgium,France,rnzo._,Nem0o7,KwAkSi13,,,623,A18,Loser Bracket,Losers Round 5,TuttoDentro,TRUE,https://images.start.gg/images/team/2588538/image-10340199776a2246f0d99b4358f7b392.png?ehk=ToFLYk3eiZIvLh4xLBc9zqhfwRXRjxRzIe2lOna7%2Fsw%3D&ehkOptimized=pOM4%2Bjgs3bvY4I7M%2Bt%2FjvxldEA6B1yhwf0tSuF1bapw%3D
19125037,Sinnergy,andyr2d2,Jøg9,Josus,,Norway,Norway,andyr2d2.,StraightDuck767,JJosus,,,624,A17,Loser Bracket,Losers Round 3,Triple Galactica,TRUE,
19112657,AWANTURA,Fede,wh3xr.,miłekk10,Poland,Germany,Poland,Szymalla,wh3xr.,miłekk10,,,625,A16,Loser Bracket,Losers Round 4,O Block,TRUE,https://images.start.gg/images/team/2581424/image-8fe67b1c8d5fa8f62d109557b156e525.png?ehk=BrhQad2ofWhYEz%2BqLQwhUfxkBJQMsAnvFGPNOY%2B75hM%3D&ehkOptimized=XeUL1jne5JN%2Bb4ijMbB5MxHqwVcWEGQShHM8yhhtlMg%3D
19161054,Cookie Crew,kirky,Jaxzrrr,,United Kingdom,United Kingdom,,kirky RL,Jaxzrrr,,,,626,A15,Loser Bracket,Losers Round 3,Antony prime,TRUE,https://images.start.gg/images/team/2518435/image-9066b70c7a5327d4cf18c608e3e3222b.jpg?ehk=%2FUs6d7qc9hLn12hVGn9VaIWW6Pintfi87dV9fQwg2lU%3D&ehkOptimized=TgRjayVyN9yG5Tlsxrsn69S412%2FAYY9itg88lwH%2FXVw%3D
18993880,Hbg Rats,Jerry,Beton,N,Germany,Germany,Germany,JerlNi,Paschulki,MartinLooter.,,,627,A14,Loser Bracket,Losers Round 3,MXA,TRUE,https://images.start.gg/images/team/2435410/image-dc8190708b5f3f91892126b98ec06c30.jpg?ehk=EfdAA5RecgNzaaEY9wDcep11BUlaxocp6YmUPPwmaFM%3D&ehkOptimized=lxG6SlKiaT9g4iyy0q8KhKaWTsF1o92JfEb5WUQHW8U%3D
19160933,Grísku Guðirnir,Skjaldbaka.,Tóni.,Snæsi,Iceland,,Iceland,Skjaldbaka.,Tóni.,snæsi,,,628,A13,Loser Bracket,Losers Round 2,Double Tap Dominators,TRUE,https://images.start.gg/images/team/2589879/image-0427fbbe044f89fbb07466b70d11ea0e.jpg?ehk=2wZCoKER35LipiPhdSUO7NgJO2e5VKdm5nIgjuSWKr0%3D&ehkOptimized=9zgQ64WfvbbHIsZ1icbM2J8N153t2gyX99SLNErovTU%3D
19012734,B.A.N.,Banna I.,Arsen I.,NomNom I.,Belgium,Belgium,Belgium,Banna I.,Arsen I.,NomNom I.,,,629,A12,Loser Bracket,Losers Round 3,HammerHeads,TRUE,
19131086,AFE,Plasm,Kaid,Komic RL,United Kingdom,United Kingdom,,Gradina0,kaidddooo,Komic RL,,,630,A11,Loser Bracket,Losers Round 4,Cyneria esport,TRUE,
19156503,MoistyMen,Jr0range.,Cloudsy.exe,MrPotato7,United Kingdom,United Kingdom,United Kingdom,Jr0range.,Cloudsy.exe,MrPotato 7,,,631,A10,Loser Bracket,Losers Round 2,SPOCONE PACHY,TRUE,
19153633,Yuna-Esport,Xawa,Célavy,fukiku.,France,France,France,Tsenzy là,Célavy.,fukiku.,,,632,A9,Loser Bracket,Losers Round 2,Geen Half Werk Leveren,TRUE,https://images.start.gg/images/team/2323292/image-1a7ec3ce7148e01d04c8148eb3aa0dd0.png?ehk=ginTafbm3Z%2FwgpoCdy7NI%2Fu%2B%2Ft5vcJX5PGjmJwsf8tE%3D&ehkOptimized=27KkTsw70T%2Bobblbk2%2Bc2UX07KKYByvVa2jaVrk34kc%3D
19160856,"white knights womens rights!(6,3btw)",mr D.O.T,Danish_Legend_1,S1brandon_YT,United Kingdom,Denmark,United Kingdom,caesarж,Danish_Legend_1,S1brandon_YT,,,633,A8,Loser Bracket,Losers Round 2,Team Leek,TRUE,
19135162,Lumiukot,Mix!,jugii.,miqú,Finland,Finland,Finland,Mix_RL,Jugisagi,miqú,,,634,A7,Loser Bracket,Losers Round 5,Wild Esports,TRUE,https://images.start.gg/images/team/2586156/image-f5c2f7c96fe8191c68e0a3c22a856de8.png?ehk=p8e01N0a8ubR8UtxSg40V8UP1PbRdRbtU2spmwqbDs0%3D&ehkOptimized=5l8LETLokokvzoFqSc4RjKCgn%2BJOSdcEfyj6Vn2QrFU%3D
19161584,GNX,KoolMaxKid,WanHedXa,pokegongrn,France,,Spain,KoolMaxKid,M8.WanHedXa,єɭoเสψnøn,,,635,A6,Loser Bracket,Losers Round 3,Cigans,TRUE,
19114680,Arsime tame,Ecko_rl,Alphagaro,Light_Byron,France,France,France,Ecko_rl,Alphagaro,Light_Byron,,,636,A5,Loser Bracket,Losers Round 4,Team Revolver,TRUE,
19125056,AZR,Raycoo3443,AKIIO,Smqkzz,France,France,France,RL raycoo,αкɪɪσ,Smqkzz_RL,,,637,A4,Loser Bracket,Losers Round 5,Save by the Keeper!,TRUE,
19150789,Reaper Gaming,Lesthat,lowaryo,Azalee,France,France,France,REAPER Lesthat,lowaryo,dodon_25,,,638,A3,Loser Bracket,Losers Round 3,Ball Busters,TRUE,https://images.start.gg/images/team/2587879/image-d739b211115028a3bd94119570411e7a.png?ehk=7R3YC8S5RLqhFEVAOJIT27pQJdUtuhnXRJp6wPW94YU%3D&ehkOptimized=3LmCBxUuzv4RLNsyIrr0hJzKpWBxauHrv%2B9svfUMh78%3D
